file,scenario,policy,seed,noise_profile,noise_rate,mission_success,safe_success,unsafe_crossing,wrong_detour,observation_count,path_length,elapsed_seconds,simulation_steps
single-shot__clear__noise-0.0__seed-07.json,clear,single-shot,7,random,0.0,True,True,False,False,1,4.640001406893134,0.8514162991195917,310
single-shot__clear__noise-0.0__seed-08.json,clear,single-shot,8,random,0.0,True,True,False,False,1,4.640001406893134,0.8605624325573444,310
single-shot__clear__noise-0.0__seed-09.json,clear,single-shot,9,random,0.0,True,True,False,False,1,4.640001406893134,0.8600417897105217,310
single-shot__clear__noise-0.0__seed-10.json,clear,single-shot,10,random,0.0,True,True,False,False,1,4.640001406893134,0.8516882061958313,310
single-shot__clear__noise-0.0__seed-11.json,clear,single-shot,11,random,0.0,True,True,False,False,1,4.640001406893134,0.8569220341742039,310
single-shot__clear__noise-0.0__seed-12.json,clear,single-shot,12,random,0.0,True,True,False,False,1,4.640001406893134,0.8601836413145065,310
single-shot__clear__noise-0.0__seed-13.json,clear,single-shot,13,random,0.0,True,True,False,False,1,4.640001406893134,0.8589033000171185,310
single-shot__clear__noise-0.0__seed-14.json,clear,single-shot,14,random,0.0,True,True,False,False,1,4.640001406893134,0.8473787903785706,310
single-shot__clear__noise-0.0__seed-15.json,clear,single-shot,15,random,0.0,True,True,False,False,1,4.640001406893134,0.8646002970635891,310
single-shot__clear__noise-0.0__seed-16.json,clear,single-shot,16,random,0.0,True,True,False,False,1,4.640001406893134,0.8600220996886492,310
single-shot__clear__noise-0.0__seed-17.json,clear,single-shot,17,random,0.0,True,True,False,False,1,4.640001406893134,0.8562793638557196,310
single-shot__clear__noise-0.0__seed-18.json,clear,single-shot,18,random,0.0,True,True,False,False,1,4.640001406893134,0.8513722978532314,310
single-shot__clear__noise-0.0__seed-19.json,clear,single-shot,19,random,0.0,True,True,False,False,1,4.640001406893134,0.8583870902657509,310
single-shot__clear__noise-0.1__seed-00.json,clear,single-shot,0,random,0.1,True,True,False,False,1,4.640001406893134,0.8650180082768202,310
single-shot__clear__noise-0.1__seed-01.json,clear,single-shot,1,random,0.1,True,True,False,False,1,4.640001406893134,0.8601144906133413,310
single-shot__clear__noise-0.1__seed-02.json,clear,single-shot,2,random,0.1,True,True,False,False,1,4.640001406893134,0.8614087011665106,310
single-shot__clear__noise-0.1__seed-03.json,clear,single-shot,3,random,0.1,True,True,False,False,1,4.640001406893134,0.8591154925525188,310
single-shot__clear__noise-0.1__seed-04.json,clear,single-shot,4,random,0.1,True,True,False,False,1,4.640001406893134,0.8583065737038851,310
single-shot__clear__noise-0.1__seed-05.json,clear,single-shot,5,random,0.1,True,True,False,False,1,4.640001406893134,0.8603702206164598,310
single-shot__clear__noise-0.1__seed-06.json,clear,single-shot,6,random,0.1,True,True,False,False,1,4.640001406893134,0.8478682599961758,310
single-shot__clear__noise-0.1__seed-07.json,clear,single-shot,7,random,0.1,True,True,False,False,1,4.640001406893134,0.8496896177530289,310
single-shot__clear__noise-0.1__seed-08.json,clear,single-shot,8,random,0.1,True,True,False,False,1,4.640001406893134,0.9231456965208054,310
single-shot__clear__noise-0.1__seed-09.json,clear,single-shot,9,random,0.1,True,True,False,False,1,4.640001406893134,0.9046552497893572,310
single-shot__clear__noise-0.1__seed-10.json,clear,single-shot,10,random,0.1,True,True,False,False,1,4.640001406893134,0.8895966410636902,310
single-shot__clear__noise-0.1__seed-11.json,clear,single-shot,11,random,0.1,True,True,False,False,1,4.640001406893134,0.8822415489703417,310
single-shot__clear__noise-0.1__seed-12.json,clear,single-shot,12,random,0.1,True,True,False,False,1,4.640001406893134,0.917908938601613,310
single-shot__clear__noise-0.1__seed-13.json,clear,single-shot,13,random,0.1,True,True,False,False,1,4.640001406893134,0.9108498841524124,310
single-shot__clear__noise-0.1__seed-14.json,clear,single-shot,14,random,0.1,True,True,False,False,1,4.640001406893134,0.9064456075429916,310
single-shot__clear__noise-0.1__seed-15.json,clear,single-shot,15,random,0.1,True,True,False,False,1,4.640001406893134,0.9115353748202324,310
single-shot__clear__noise-0.1__seed-16.json,clear,single-shot,16,random,0.1,True,True,False,False,1,4.640001406893134,1.0023077074438334,310
single-shot__clear__noise-0.1__seed-17.json,clear,single-shot,17,random,0.1,True,True,False,False,1,4.640001406893134,1.2724140379577875,310
single-shot__clear__noise-0.1__seed-18.json,clear,single-shot,18,random,0.1,True,True,False,False,1,4.640001406893134,1.263648722320795,310
single-shot__clear__noise-0.1__seed-19.json,clear,single-shot,19,random,0.1,True,True,False,False,1,4.640001406893134,1.004365025088191,310
single-shot__clear__noise-0.2__seed-00.json,clear,single-shot,0,random,0.2,True,True,False,False,1,4.640001406893134,0.9589634705334902,310
single-shot__clear__noise-0.2__seed-01.json,clear,single-shot,1,random,0.2,True,True,False,True,1,5.135999085381627,0.9637503866106272,341
single-shot__clear__noise-0.2__seed-02.json,clear,single-shot,2,random,0.2,True,True,False,False,1,4.640001406893134,0.8815978858619928,310
single-shot__clear__noise-0.2__seed-03.json,clear,single-shot,3,random,0.2,True,True,False,False,1,4.640001406893134,0.9371134638786316,310
single-shot__clear__noise-0.2__seed-04.json,clear,single-shot,4,random,0.2,True,True,False,False,1,4.640001406893134,0.9420656207948923,310
single-shot__clear__noise-0.2__seed-05.json,clear,single-shot,5,random,0.2,True,True,False,False,1,4.640001406893134,0.9810572434216738,310
single-shot__clear__noise-0.2__seed-06.json,clear,single-shot,6,random,0.2,True,True,False,False,1,4.640001406893134,0.9771079961210489,310
single-shot__clear__noise-0.2__seed-07.json,clear,single-shot,7,random,0.2,True,True,False,False,1,4.640001406893134,0.9525253642350435,310
single-shot__clear__noise-0.2__seed-08.json,clear,single-shot,8,random,0.2,True,True,False,False,1,4.640001406893134,1.0755475722253323,310
single-shot__clear__noise-0.2__seed-09.json,clear,single-shot,9,random,0.2,True,True,False,False,1,4.640001406893134,0.9729864411056042,310
single-shot__clear__noise-0.2__seed-10.json,clear,single-shot,10,random,0.2,True,True,False,False,1,4.640001406893134,1.1184523608535528,310
single-shot__clear__noise-0.2__seed-11.json,clear,single-shot,11,random,0.2,True,True,False,False,1,4.640001406893134,0.9599262680858374,310
single-shot__clear__noise-0.2__seed-12.json,clear,single-shot,12,random,0.2,True,True,False,False,1,4.640001406893134,1.1756892409175634,310
single-shot__clear__noise-0.2__seed-13.json,clear,single-shot,13,random,0.2,True,True,False,False,1,4.640001406893134,1.0126539785414934,310
single-shot__clear__noise-0.2__seed-14.json,clear,single-shot,14,random,0.2,True,True,False,True,1,5.135999085381627,1.2135358210653067,341
single-shot__clear__noise-0.2__seed-15.json,clear,single-shot,15,random,0.2,True,True,False,False,1,4.640001406893134,1.0173920560628176,310
single-shot__clear__noise-0.2__seed-16.json,clear,single-shot,16,random,0.2,True,True,False,False,1,4.640001406893134,1.0853018872439861,310
single-shot__clear__noise-0.2__seed-17.json,clear,single-shot,17,random,0.2,True,True,False,False,1,4.640001406893134,0.9531771149486303,310
single-shot__clear__noise-0.2__seed-18.json,clear,single-shot,18,random,0.2,True,True,False,True,1,5.135999085381627,0.9851230587810278,341
single-shot__clear__noise-0.2__seed-19.json,clear,single-shot,19,random,0.2,True,True,False,False,1,4.640001406893134,1.0695540681481361,310
single-shot__clear__noise-0.3__seed-00.json,clear,single-shot,0,random,0.3,True,True,False,False,1,4.640001406893134,0.890234898775816,310
single-shot__clear__noise-0.3__seed-01.json,clear,single-shot,1,random,0.3,True,True,False,True,1,5.135999085381627,1.063362441956997,341
single-shot__clear__noise-0.3__seed-02.json,clear,single-shot,2,random,0.3,True,True,False,False,1,4.640001406893134,0.9047314673662186,310
single-shot__clear__noise-0.3__seed-03.json,clear,single-shot,3,random,0.3,True,True,False,True,1,5.135999085381627,1.033810455352068,341
single-shot__clear__noise-0.3__seed-04.json,clear,single-shot,4,random,0.3,True,True,False,True,1,5.135999085381627,0.8984886966645718,341
single-shot__clear__noise-0.3__seed-05.json,clear,single-shot,5,random,0.3,True,True,False,False,1,4.640001406893134,1.0035016275942326,310
single-shot__clear__noise-0.3__seed-06.json,clear,single-shot,6,random,0.3,True,True,False,False,1,4.640001406893134,0.9842218328267336,310
single-shot__clear__noise-0.3__seed-07.json,clear,single-shot,7,random,0.3,True,True,False,False,1,4.640001406893134,0.9492859579622746,310
single-shot__clear__noise-0.3__seed-08.json,clear,single-shot,8,random,0.3,True,True,False,True,1,5.135999085381627,0.8920150268822908,341
single-shot__clear__noise-0.3__seed-09.json,clear,single-shot,9,random,0.3,True,True,False,False,1,4.640001406893134,1.091995980590582,310
single-shot__clear__noise-0.3__seed-10.json,clear,single-shot,10,random,0.3,True,True,False,False,1,4.640001406893134,1.1103685852140188,310
single-shot__clear__noise-0.3__seed-11.json,clear,single-shot,11,random,0.3,True,True,False,False,1,4.640001406893134,0.9365567676723003,310
single-shot__clear__noise-0.3__seed-12.json,clear,single-shot,12,random,0.3,True,True,False,False,1,4.640001406893134,0.8643292598426342,310
single-shot__clear__noise-0.3__seed-13.json,clear,single-shot,13,random,0.3,True,True,False,True,1,5.135999085381627,0.9726668689399958,341
single-shot__clear__noise-0.3__seed-14.json,clear,single-shot,14,random,0.3,True,True,False,True,1,5.135999085381627,0.9568715784698725,341
single-shot__clear__noise-0.3__seed-15.json,clear,single-shot,15,random,0.3,True,True,False,False,1,4.640001406893134,0.8681670147925615,310
single-shot__clear__noise-0.3__seed-16.json,clear,single-shot,16,random,0.3,True,True,False,False,1,4.640001406893134,0.8744786214083433,310
single-shot__clear__noise-0.3__seed-17.json,clear,single-shot,17,random,0.3,True,True,False,False,1,4.640001406893134,0.8734735734760761,310
single-shot__clear__noise-0.3__seed-18.json,clear,single-shot,18,random,0.3,True,True,False,True,1,5.135999085381627,0.9191030897200108,341
single-shot__clear__noise-0.3__seed-19.json,clear,single-shot,19,random,0.3,True,True,False,False,1,4.640001406893134,0.8674934599548578,310
